Категория,Артикул,Бренд,Фото (ссылка),Фото (ссылка) 2,,,,Фото (ссылка) 3,Размер,Описание,Материал,Покрытие,Камень,Цена,Количество,Коллекции,
кольцо,11117016GVM001-060,Khiry,https://disk.yandex.com/i/w9cbo-4SVXH5Rw,,,,,,17,"Кольцо Хартун SILVER

Минималистичное кольцо в форме рога Ватуси",Серебро,,,151 000,1,,
кольцо,11117016GVM001-070,Khiry,https://disk.yandex.com/i/UKq7W-OE88oX5A,,,,,,17,"Кольцо Хартун GOLD

Минималистичное позолоченное кольцо в форме рога Ватуси",Серебро,Позолота,,151 000,1,,
серьги,11422161SLV001-1OS,Khiry,https://disk.yandex.com/i/w9cbo-4SVXH5Rw,,,,,,8 см,"Серьги Кувшины

Длинные серьги-петельки в форме кувшинов",Серебро,,,349 000,1,,
серьги,11421121SLV001- 1OS,Khiry,https://disk.yandex.com/i/w9cbo-4SVXH5Rw,,,,,,ø 2.3 см,"Серьги с шипами

Серьги-пусеты круглой формы с шипами",Серебро,,,275 000,1,,
серьги,11423175GVM001- 1OS,Khiry,,,,,,,4.5 см,"Серьги с шариком GOLD

Позолоченные серьги-пусеты средней длины с шариком",Серебро,Позолота,,190 000,1,,
серьги,11423174SLV-092,Khiry,https://disk.yandex.com/i/w9cbo-4SVXH5Rw,,,,,,4.5 см,"Серьги с шариком SILVER

Серьги-пусеты средней длины с шариком из малахита",Серебро,,Малахит,219 000,1,,
серьги,CANOPUS-EA-TPS.G.25,Milena ZU,,,,,,,3.5 см,"Серьги-кольца плетенные

Позолоченные серьги-пусеты широкой круглой формы",Латунь,Позолота,,64 000,1,,
серьги,ALTAIR-EA-JRPKG.20,Milena ZU,https://disk.yandex.com/i/yuzHlo-freBW7w,,,,,,6 см,"Серьги Футуристические

Плетенные серьги в цвете биколор футуристической формы",Латунь,Позолота,,66 000,2,,
серьги,CAPELLA-EA-TPS.G.3,Milena ZU,,,,,,,8.8 см,"Серьги Зонтики

Позолоченные серьги средней длины с акцентными зонтиками",Латунь,Позолота,,75 000,2,,
серьги,DIADEM-EA-TPS.BLCH.25,Milena ZU,,,,,,,14.5 см,"Серьги Колокольчики

Длинные позолоченные  серьги с плетенными деталями-колокольчиками",Латунь,Позолота,,96 000,1,,
серьги,HAMAL-EA-SW.CH.BGPK.24,Milena ZU,,,,,,,8.8. см,"Серьги-пусеты с цепочками

Патинированные серьги-пусеты с квадратным элеменном с кристаллами и изящными цепочками

Размер квадратной части: 1.9х1.5 см",Латунь,Патинирование,Кристаллы сваровски,77 000,1,,
кольцо,POLARIS-RI.NMD.G.25,Milena ZU,,,,,,,Регулируемое,"Кольцо широкое Волна

Широкое плетенное кольцо, регулируемое по размеру с кристаллами Сваровски",Латунь,Позолота,Кристаллы сваровски,102 000,1,,
кольцо,POLARIS-RI-SM.CHGW.25,Milena ZU,,,,,,,Регулируемое,"Кольцо с цепочками

Плетенное кольцо, регулируемое по размеру с длинными изящными цепочками биколор",Латунь,Позолота,,59 000,3,,
колье,3627-GB-2,Muja Juma,,,,,,,Регулируемый,"Колье с подвеской

Колье с акцентной подвеской с камнем

Длина: 38/42/45 см",Серебро,Позолота,Лунный камень,45 000,1,,
колье,3628-SB-4,Muja Juma,,,,,,,Регулируемый,"Колье ПЧЕЛКА

Колье с нежной подвеской в форме пчелки

Длина: 38/42/45 см
Размер подвески: 1х0.8 см",Серебро,Позолота,Персиковый Лунный камень,31 000,1,,
кольцо,4248-GB-1-052,Muja Juma,,,,,,,16.5,Кольцо СНЕЖИНКА,Серебро,Позолота,Лунный камень,26 000,1,,
кольцо,4248-GB-2-054,Muja Juma,,,,,,,16.1,Кольцо СНЕЖИНКА,Серебро,Позолота,Лунный камень,26 000,1,,
кольцо,4444-GB-1-056,Muja Juma,,,,,,,17.5,Кольцо с деталями,Серебро,Позолота,Лунный камень,38 000,0,,
кольцо,4480-GB-1-056,Muja Juma,,,,,,,17.5,"Кольцо с лунным камнем

Минималистичное кольцо с овальным персиковым камнем",Серебро,Позолота,Персиковый Лунный камень,26 000,1,,
кольцо,4673-GB-17-056,Muja Juma,,,,,,,17.5,Кольцо с жемчугом,Серебро,Позолота,Жемчуг,31 000,1,,
серьги,10114-GB-1,Muja Juma,,,,,,,1.7 см,"Серьги ПОЛУМЕСЯЦ PEACH

Нежные серьги с подвеской в форме месяца с камнями персикового цвета",Серебро,Позолота,Персиковый Лунный камень,51 000,1,,
серьги,10114-GB-2,Muja Juma,,,,,,,1.7 см,"Серьги ПОЛУМЕСЯЦ MOON

Нежные серьги с подвеской в форме месяца с лунными камнями ",Серебро,Позолота,Лунный камень,51 000,1,,
серьги,10114-GB-15,Muja Juma,,,,,,,1.7 см,"Серьги ПОЛУМЕСЯЦ GREEN

Нежные серьги с подвеской в форме месяца с камнями зеленого цвета",Серебро,Позолота,Зеленые Турмалин,51 000,1,,
серьги,10297-GB-2,Muja Juma,,,,,,,ø 1.5 см,Серьги ВЕЕР,Серебро,Позолота,"Лабрадорит, дымчатый кварц",45 000,1,,
серьги,10319-GB-23,Muja Juma,,,,,,,2.5 см,"Серьги РОМБ

Позолоченные нежные серьги в форме ромба с овальными камнями",Серебро,Позолота,"Лунный камень, Пренит",41 000,2,,
серьги,10322-GB-2,Muja Juma,,,,,,,1 см,"Серьги с круглой подвеской

Легкие минималистичные серьги с круглой подвеской",Серебро,Позолота,Лунный камень,34 000,1,,
серьги,10356-GB-2,Muja Juma,,,,,,,2.5 см,"Серьги с подвеской капля

Позолоченные серьги-пусеты с подвеской в форме капли",Серебро,Позолота,Лабрадорит,48 000,1,,
серьги,1037-GB-4,Muja Juma,,,,,,,1.5 см,Серьги с подвеской,Серебро,Позолота,Розовый кварц,33 000,0,,
серьги,10388-GB-4,Muja Juma,,,,,,,ø 1.7 см,Пусеты круг,Серебро,Позолота,Лунный камень,29 000,0,,
серьги,10591-GB-10,Muja Juma,,,,,,,2 см,"Серьги с камнями

Серьги следний длины с яркими камнями",Серебро,Позолота,"Сердолик, Аметист",33 000,1,,
серьги,10695-GB-2,Muja Juma,,,,,,,2.5 см,"Пусеты с подвесками

Позолоченные пусеты с акцентными деталями с камнями и подвесками",Серебро,Позолота,"Лабрадорит, Лунный камень",69 000,1,,
серьги,10696-GB-33,Muja Juma,,,,,,,1.2 см,"Серьги ЖУЧОК

Позолоченные серьги с яркими камнями и подвеской жучок",Серебро,Позолота,"Сердолик, Аметист",34 000,1,,
серьги,10698-GB-2,Muja Juma,,,,,,,2.7 см,"Серьги ВЕСЫ

Длиные позолоченные серьги с подвесками",Серебро,Позолота,"Лабрадорит, Лунный камень",60 000,1,,
серьги,1246-GB-3,Muja Juma,,,,,,,1.6 см,"Серьги БАБОЧКА

Позолоченные нежные серьги с ярким камнем",Серебро,Позолота,Рубин,22 000,1,,
серьги,1615-GB-2,Muja Juma,,,,,,,1.7 см,"Серьги ЛИСТИК

Позолоченные серьги-пусеты в форме листика с квадратным камнем",Серебро,Позолота,Лабрадорит,26 000,1,,
серьги,1615-GB-3,Muja Juma,,,,,,,1.7 см,"Серьги ЛИСТИК

Позолоченные серьги-пусеты в форме листика с квадратным камнем",Серебро,Позолота,Дымчатый кварц,26 000,1,,
серьги,10075-GB-26,Muja Juma,,,,,,,1.2 см,"Серьги ЛОДОЧКА

Позолоченные серьги-пусеты в форме лодочки с камнями",Серебро,Позолота,"Розовый кварц, топаз, Пренит",39 000,1,,
серьги,10124-GB-3,Muja Juma,,,,,,,ø 1.7 см,Позолоченные каффы с камнем амазонит,Серебро,Позолота,Амазонит,26 000,1,,
серьги,10124-GB-1,Muja Juma,,,,,,,ø 1.7 см,Позолоченные каффы с камнем амазонит,Серебро,Позолота,Лабрадорит,26 000,1,,
серьги,10542-GB-25,Muja Juma,,,,,,,1.7 см,"Серьги Ромбик

Позолоченные серьги в форме ромбика из камней",Серебро,Позолота,Нефрит,43 000,1,,
серьги,1647-GB-4,Muja Juma,,,,,,,0.9 см,"Серьги Треугольник

Позолоченные серьги с подвеской в форме триугольника с камнем",Серебро,Позолота,Розовый кварй,26 000,1,,
серьги,FALLESL,Maison Bivouac,https://drive.google.com/file/d/1_NeU1GdKvL3N4TS7gBEwXGWbucVqFQIr/view?usp=drive_link,https://drive.google.com/file/d/1VKVlKta8Z_viQ4h1J3LYZq8V0qGhhrGG/view?usp=drive_link,,,,,15 см,"Серьги Водопад L

Длинные струящиеся серьги из стальных цепей разной длины",Сталь,Позолота,,79 000,1,,
серьги,FALLESS,Maison Bivouac,https://drive.google.com/file/d/1WTWUI3GmA2zLBrmpxdq-MthiQMhgqTBe/view?usp=drive_link,,,,,,6 см,"Серьги Водопад M

Длинные струящиеся серьги из стальных цепей разной длины",Сталь,Позолота,,62 000,1,,
серьги,FALLEGXS,Maison Bivouac,https://drive.google.com/file/d/1JgyxcK25bpI7zvLyO4J95zjlNQLRlaoN/view?usp=drive_link,https://drive.google.com/file/d/19k5rtFwpVqjZAew0Y6wvt4tdehUHvIge/view?usp=drive_link,,,,,3 см,"Серьги Водопад S

Длинные струящиеся серьги из цепей разной длины",Латунь,Позолота,,49 000,1,,
серьги,WANDAEBKS,Maison Bivouac,https://drive.google.com/file/d/1GD6OQSueut63wdhJL64hlMezQpq12tQ-/view?usp=drive_link,https://drive.google.com/file/d/1heb-s59Zyv4ersxSB_5wbt-OnHg6eaHh/view?usp=drive_link,,,,,2.5 см,"Серьги кольца

Плетенные позолоченные серьги-пусеты в форме колец",Латунь,Позолота,,53 000,1,,
браслет,MILENBSS,Maison Bivouac,https://drive.google.com/file/d/1o3dPceXgoXQ9vVSVOtpwJB3j3CAm870q/view?usp=drive_link,https://drive.google.com/file/d/1tnaEj-5dyNIt6NVGHHe2soHLvxXZlS2p/view?usp=drive_link,,,,,Регулируемый,"Браслет MILEN

Браслет ручной вязки из нитей льна с изящными цепями по центру

Длина: 14-19 см
Ширина: 3 см (на запястье +/- 1 см)","Сталь, лен",,,108 000,1,,
браслет,SSBBKXL,Maison Bivouac,https://drive.google.com/file/d/13DKk_6qQqD8eyBEH92OBv35uRA4KVIN4/view?usp=drive_link,https://drive.google.com/file/d/1Umn5jxaP-CpCJyupcQmNajlBAwDxgeId/view?usp=drive_link,,,,,Регулируемый,"Браслет ""Вторая кожа""

Широкий плетенный браслет из изящных цепочек графитового цвета и нитей льна

Длина: 14-19 см
Ширина: 6 см","Латунь, лен",,,214 000,1,,
браслет,FORMABG,Maison Bivouac,https://drive.google.com/file/d/1f4NFmY-i3GvRduvPuw5aiP1a3L8Avvyl/view?usp=drive_link,https://drive.google.com/file/d/1Fxh_hfCBxfPZl7nhqnRducG3K00OyCzW/view?usp=drive_link,,,,,Регулируемый,"Браслет Геометрия

Плетенный браслет из изящных цепочек с геометрическими узорами из цветного льна

Длина: 14-19 см
Ширина: 1.8 см","Латунь, лен",Позолота,,104 000,1,,
